,timestamp,interval,lastCloseEp,openEp,highEp,lowEp,closeEp,volume,turnoverEv
1618202820,1618202820.0,60.0,603275000.0,603200000.0,603290000.0,602695000.0,603100000.0,714625.0,1184950607.0
1618202880,1618202880.0,60.0,603100000.0,603280000.0,603335000.0,603095000.0,603100000.0,1059569.0,1756433275.0
1618202940,1618202940.0,60.0,603100000.0,603095000.0,603260000.0,603095000.0,603115000.0,90804.0,150556002.0
1618203000,1618203000.0,60.0,603115000.0,603110000.0,603115000.0,603050000.0,603055000.0,59702.0,98990406.0
1618203060,1618203060.0,60.0,603055000.0,603055000.0,603435000.0,603055000.0,603435000.0,616774.0,1022606027.0
1618203120,1618203120.0,60.0,603435000.0,603435000.0,603435000.0,603430000.0,603435000.0,13316.0,22067042.0
1618203180,1618203180.0,60.0,603435000.0,603430000.0,603435000.0,603430000.0,603435000.0,318664.0,528083438.0
1618203240,1618203240.0,60.0,603435000.0,603430000.0,603435000.0,603430000.0,603435000.0,47843.0,79284832.0
1618203300,1618203300.0,60.0,603435000.0,603435000.0,603435000.0,603430000.0,603435000.0,19594.0,32470767.0
1618203360,1618203360.0,60.0,603435000.0,603430000.0,603435000.0,602825000.0,602825000.0,54174.0,89792212.0
1618203420,1618203420.0,60.0,602825000.0,602825000.0,603000000.0,602825000.0,602870000.0,782842.0,1298284374.0
1618203480,1618203480.0,60.0,602870000.0,602865000.0,602870000.0,602045000.0,602125000.0,1490863.0,2475074242.0
1618203540,1618203540.0,60.0,602125000.0,602120000.0,602120000.0,601650000.0,601845000.0,1798342.0,2988294943.0
1618203600,1618203600.0,60.0,601845000.0,601850000.0,602220000.0,601850000.0,602220000.0,2719428.0,4516410413.0
1618203660,1618203660.0,60.0,602220000.0,602280000.0,602400000.0,602280000.0,602400000.0,58498.0,97116993.0
1618203720,1618203720.0,60.0,602400000.0,602400000.0,602430000.0,602350000.0,602350000.0,430919.0,715317748.0
1618203780,1618203780.0,60.0,602350000.0,602350000.0,602355000.0,602010000.0,602010000.0,171948.0,285491556.0
1618203840,1618203840.0,60.0,602010000.0,602010000.0,602015000.0,601500000.0,601500000.0,1124560.0,1869443966.0
1618203900,1618203900.0,60.0,601500000.0,601495000.0,601495000.0,601085000.0,601085000.0,233834.0,388931696.0
1618203960,1618203960.0,60.0,601085000.0,601085000.0,601195000.0,601085000.0,601190000.0,27008.0,44926478.0
1618204020,1618204020.0,60.0,601190000.0,601195000.0,601195000.0,601190000.0,601195000.0,22314.0,37116164.0
1618204080,1618204080.0,60.0,601195000.0,601190000.0,601195000.0,601005000.0,601015000.0,152627.0,253882541.0
1618204140,1618204140.0,60.0,601015000.0,601190000.0,601195000.0,601190000.0,601190000.0,37483.0,62347520.0
1618204200,1618204200.0,60.0,601190000.0,601195000.0,601840000.0,601195000.0,601840000.0,1355369.0,2252707720.0
1618204260,1618204260.0,60.0,601840000.0,601895000.0,602000000.0,601890000.0,602000000.0,84106.0,139715573.0
1618204320,1618204320.0,60.0,602000000.0,602000000.0,602000000.0,601995000.0,602000000.0,109312.0,181581387.0
1618204380,1618204380.0,60.0,602000000.0,602000000.0,602395000.0,601995000.0,602395000.0,1802115.0,2992624321.0
1618204440,1618204440.0,60.0,602395000.0,602395000.0,603300000.0,602395000.0,603270000.0,1718208.0,2849909869.0
1618204500,1618204500.0,60.0,603270000.0,603105000.0,603110000.0,602950000.0,603105000.0,39098.0,64832377.0
1618204560,1618204560.0,60.0,603105000.0,603110000.0,603110000.0,603105000.0,603105000.0,1006327.0,1668576746.0
1618204620,1618204620.0,60.0,603105000.0,603110000.0,603110000.0,602315000.0,602315000.0,133260.0,221066117.0
1618204680,1618204680.0,60.0,602315000.0,602315000.0,602320000.0,602315000.0,602320000.0,598230.0,993217486.0
1618204740,1618204740.0,60.0,602320000.0,602415000.0,602415000.0,602250000.0,602250000.0,15849.0,26313966.0
1618204800,1618204800.0,60.0,602250000.0,602250000.0,602505000.0,602250000.0,602505000.0,1299094.0,2156728843.0
1618204860,1618204860.0,60.0,602505000.0,602490000.0,602500000.0,602485000.0,602500000.0,641070.0,1064033652.0
1618204920,1618204920.0,60.0,602500000.0,602500000.0,602870000.0,602500000.0,602845000.0,3227152.0,5354262481.0
1618204980,1618204980.0,60.0,602845000.0,602845000.0,602845000.0,602840000.0,602845000.0,201528.0,334294874.0
1618205040,1618205040.0,60.0,602845000.0,602845000.0,602900000.0,602845000.0,602890000.0,823492.0,1365926947.0
1618205100,1618205100.0,60.0,602890000.0,602840000.0,602840000.0,602125000.0,602175000.0,253635.0,421062169.0
1618205160,1618205160.0,60.0,602175000.0,602175000.0,602315000.0,602175000.0,602315000.0,137491.0,228284428.0
1618205220,1618205220.0,60.0,602315000.0,602355000.0,602355000.0,602355000.0,602355000.0,5711.0,9481118.0
1618205280,1618205280.0,60.0,602355000.0,602360000.0,602365000.0,602355000.0,602365000.0,630856.0,1047307036.0
1618205340,1618205340.0,60.0,602365000.0,602375000.0,602440000.0,602370000.0,602435000.0,1294465.0,2148892499.0
1618205400,1618205400.0,60.0,602435000.0,602440000.0,602440000.0,602125000.0,602130000.0,36499.0,60606236.0
1618205460,1618205460.0,60.0,602130000.0,602130000.0,602130000.0,602015000.0,602015000.0,740149.0,1229416762.0
1618205520,1618205520.0,60.0,602015000.0,602015000.0,602205000.0,602015000.0,602150000.0,1348379.0,2239529310.0
1618205580,1618205580.0,60.0,602150000.0,602150000.0,602155000.0,601590000.0,601590000.0,237286.0,394201871.0
1618205640,1618205640.0,60.0,601590000.0,601585000.0,601585000.0,601360000.0,601360000.0,601587.0,1000285959.0
1618205700,1618205700.0,60.0,601360000.0,601365000.0,601395000.0,601365000.0,601395000.0,1042881.0,1734149387.0
1618205760,1618205760.0,60.0,601395000.0,601395000.0,601550000.0,601390000.0,601550000.0,2565811.0,4265877327.0
1618205820,1618205820.0,60.0,601550000.0,601545000.0,601590000.0,601490000.0,601590000.0,1038443.0,1726351455.0
1618205880,1618205880.0,60.0,601590000.0,601590000.0,601815000.0,601590000.0,601815000.0,875941.0,1455759584.0
1618205940,1618205940.0,60.0,601815000.0,601815000.0,601815000.0,601810000.0,601810000.0,189355.0,314639990.0
1618206000,1618206000.0,60.0,601810000.0,601815000.0,601965000.0,601810000.0,601965000.0,1623536.0,2697280430.0
1618206060,1618206060.0,60.0,601965000.0,601965000.0,601980000.0,601965000.0,601980000.0,71729.0,119155390.0
1618206120,1618206120.0,60.0,601980000.0,601980000.0,601980000.0,601975000.0,601980000.0,191352.0,317871030.0
1618206180,1618206180.0,60.0,601980000.0,601980000.0,601980000.0,601975000.0,601980000.0,14843.0,24656970.0
1618206240,1618206240.0,60.0,601980000.0,601980000.0,601980000.0,601980000.0,601980000.0,672.0,1116314.0
1618206300,1618206300.0,60.0,601980000.0,601975000.0,601980000.0,601975000.0,601975000.0,44423.0,73795276.0
1618206360,1618206360.0,60.0,601975000.0,601980000.0,601980000.0,601975000.0,601980000.0,6977.0,11590088.0
1618206420,1618206420.0,60.0,601980000.0,601980000.0,602445000.0,601980000.0,602445000.0,293210.0,487042437.0
1618206480,1618206480.0,60.0,602445000.0,602450000.0,602490000.0,602450000.0,602490000.0,2428.0,4030163.0
1618206540,1618206540.0,60.0,602490000.0,602460000.0,602465000.0,602235000.0,602235000.0,12520.0,20782390.0
1618206600,1618206600.0,60.0,602235000.0,602220000.0,602220000.0,602035000.0,602035000.0,9245.0,15354480.0
1618206660,1618206660.0,60.0,602035000.0,602025000.0,602025000.0,602025000.0,602025000.0,8485.0,14094095.0
1618206720,1618206720.0,60.0,602025000.0,602020000.0,602135000.0,602020000.0,602135000.0,64565.0,107245714.0
1618206780,1618206780.0,60.0,602135000.0,602140000.0,602220000.0,602095000.0,602100000.0,129753.0,215492674.0
1618206840,1618206840.0,60.0,602100000.0,602090000.0,602090000.0,601995000.0,601995000.0,16002.0,26580065.0
1618206900,1618206900.0,60.0,601995000.0,601995000.0,602000000.0,601995000.0,601995000.0,14675.0,24377257.0
1618206960,1618206960.0,60.0,601995000.0,601995000.0,602000000.0,601995000.0,601995000.0,4544.0,7548206.0
1618207020,1618207020.0,60.0,601995000.0,601995000.0,602000000.0,601995000.0,601995000.0,255959.0,425183901.0
1618207080,1618207080.0,60.0,601995000.0,601995000.0,602185000.0,601990000.0,602185000.0,26484.0,43990883.0
1618207140,1618207140.0,60.0,602185000.0,602190000.0,602280000.0,602190000.0,602280000.0,79354.0,131761584.0
1618207200,1618207200.0,60.0,602280000.0,602280000.0,602720000.0,602280000.0,602720000.0,66296.0,110065592.0
1618207260,1618207260.0,60.0,602720000.0,602720000.0,602730000.0,602440000.0,602440000.0,369907.0,613894432.0
1618207320,1618207320.0,60.0,602440000.0,602435000.0,602435000.0,602000000.0,602000000.0,521642.0,866069705.0
1618207380,1618207380.0,60.0,602000000.0,602005000.0,602005000.0,602000000.0,602000000.0,9368.0,15561458.0
1618207440,1618207440.0,60.0,602000000.0,601995000.0,602000000.0,601995000.0,602000000.0,74.0,122923.0
1618207500,1618207500.0,60.0,602000000.0,602000000.0,602020000.0,601995000.0,602020000.0,670848.0,1114330020.0
1618207560,1618207560.0,60.0,602020000.0,602020000.0,602020000.0,602015000.0,602015000.0,7488.0,12438227.0
1618207620,1618207620.0,60.0,602015000.0,602015000.0,602020000.0,602015000.0,602015000.0,98950.0,164364445.0
1618207680,1618207680.0,60.0,602015000.0,602015000.0,602020000.0,602015000.0,602020000.0,5009.0,8320336.0
1618207740,1618207740.0,60.0,602020000.0,602020000.0,602140000.0,602015000.0,602140000.0,87735.0,145716622.0
1618207800,1618207800.0,60.0,602140000.0,602200000.0,602285000.0,602170000.0,602170000.0,50390.0,83678864.0
1618207860,1618207860.0,60.0,602170000.0,602170000.0,602440000.0,602165000.0,602440000.0,27218.0,45192637.0
1618207920,1618207920.0,60.0,602440000.0,602485000.0,602555000.0,602485000.0,602555000.0,9349.0,15516883.0
1618207980,1618207980.0,60.0,602555000.0,602560000.0,602575000.0,602345000.0,602345000.0,1195452.0,1983954660.0
1618208040,1618208040.0,60.0,602345000.0,602290000.0,602295000.0,602145000.0,602145000.0,113774.0,188907727.0
1618208100,1618208100.0,60.0,602145000.0,602145000.0,602150000.0,602025000.0,602025000.0,3199.0,5312657.0
1618208160,1618208160.0,60.0,602025000.0,602015000.0,602020000.0,602015000.0,602020000.0,207769.0,345119760.0
1618208220,1618208220.0,60.0,602020000.0,602025000.0,602810000.0,602025000.0,602810000.0,1736637.0,2882168799.0
1618208280,1618208280.0,60.0,602810000.0,602850000.0,603135000.0,602850000.0,603025000.0,1575796.0,2613207928.0
1618208340,1618208340.0,60.0,603025000.0,602940000.0,602950000.0,602935000.0,602950000.0,42370.0,70272106.0
1618208400,1618208400.0,60.0,602950000.0,602955000.0,603640000.0,602955000.0,603640000.0,207072.0,343341555.0
1618208460,1618208460.0,60.0,603640000.0,603640000.0,603640000.0,603635000.0,603635000.0,20712.0,34311964.0
1618208520,1618208520.0,60.0,603635000.0,603635000.0,603640000.0,603005000.0,603010000.0,183787.0,304623786.0
1618208580,1618208580.0,60.0,603010000.0,603015000.0,603175000.0,603015000.0,603080000.0,1977440.0,3278683671.0
1618208640,1618208640.0,60.0,603080000.0,603105000.0,603180000.0,603105000.0,603180000.0,1087844.0,1803601237.0
1618208700,1618208700.0,60.0,603180000.0,603180000.0,603185000.0,603180000.0,603185000.0,411640.0,682444739.0
1618208760,1618208760.0,60.0,603185000.0,603185000.0,603320000.0,603185000.0,603315000.0,1298029.0,2151733678.0
1618208820,1618208820.0,60.0,603315000.0,603320000.0,603320000.0,603315000.0,603320000.0,23080.0,38254986.0
1618208880,1618208880.0,60.0,603320000.0,603320000.0,603565000.0,603320000.0,603565000.0,1151838.0,1908703637.0
1618208940,1618208940.0,60.0,603565000.0,603520000.0,603810000.0,603520000.0,603805000.0,2334388.0,3866930070.0
1618209000,1618209000.0,60.0,603805000.0,603810000.0,603920000.0,603810000.0,603890000.0,1400609.0,2319608594.0
1618209060,1618209060.0,60.0,603890000.0,603925000.0,603995000.0,603925000.0,603995000.0,71824.0,118915061.0
1618209120,1618209120.0,60.0,603995000.0,603995000.0,604440000.0,603995000.0,604440000.0,895705.0,1482143184.0
1618209180,1618209180.0,60.0,604440000.0,604460000.0,604500000.0,604390000.0,604395000.0,237547.0,392976922.0
1618209240,1618209240.0,60.0,604395000.0,604395000.0,604635000.0,604395000.0,604630000.0,399056.0,660073254.0
1618209300,1618209300.0,60.0,604630000.0,604630000.0,604630000.0,604605000.0,604605000.0,211107.0,349154705.0
1618209360,1618209360.0,60.0,604605000.0,604605000.0,604610000.0,604600000.0,604610000.0,124124.0,205297380.0
1618209420,1618209420.0,60.0,604610000.0,604610000.0,604610000.0,604400000.0,604400000.0,74937.0,123975369.0
1618209480,1618209480.0,60.0,604400000.0,604400000.0,604400000.0,604390000.0,604395000.0,15702.0,25979856.0
1618209540,1618209540.0,60.0,604395000.0,604400000.0,604460000.0,604400000.0,604460000.0,800265.0,1324003041.0
1618209600,1618209600.0,60.0,604460000.0,604460000.0,605125000.0,604460000.0,605100000.0,381153.0,630064854.0
1618209660,1618209660.0,60.0,605100000.0,605130000.0,605625000.0,605130000.0,605625000.0,238277.0,393562981.0
1618209720,1618209720.0,60.0,605625000.0,605625000.0,605875000.0,605620000.0,605660000.0,484651.0,800057258.0
1618209780,1618209780.0,60.0,605660000.0,605655000.0,605660000.0,605655000.0,605660000.0,195342.0,322529422.0
1618209840,1618209840.0,60.0,605660000.0,605660000.0,605660000.0,604955000.0,605130000.0,741214.0,1224754078.0
1618209900,1618209900.0,60.0,605130000.0,605080000.0,605300000.0,605080000.0,605155000.0,84320.0,139322667.0
1618209960,1618209960.0,60.0,605155000.0,605155000.0,605375000.0,605090000.0,605365000.0,1788745.0,2955036045.0
1618210020,1618210020.0,60.0,605365000.0,605360000.0,605365000.0,605000000.0,605180000.0,229330.0,378881775.0
1618210080,1618210080.0,60.0,605180000.0,605180000.0,605180000.0,604375000.0,604380000.0,478608.0,791800084.0
1618210140,1618210140.0,60.0,604380000.0,604375000.0,604375000.0,604325000.0,604360000.0,676543.0,1119475583.0
1618210200,1618210200.0,60.0,604360000.0,604355000.0,605000000.0,604355000.0,605000000.0,1424356.0,2355261722.0
1618210260,1618210260.0,60.0,605000000.0,605005000.0,605750000.0,605005000.0,605750000.0,473658.0,782054098.0
1618210320,1618210320.0,60.0,605750000.0,605745000.0,606380000.0,605745000.0,606380000.0,826801.0,1364351926.0
1618210380,1618210380.0,60.0,606380000.0,606380000.0,606395000.0,606000000.0,606390000.0,200123.0,330170391.0
1618210440,1618210440.0,60.0,606390000.0,606395000.0,607835000.0,606390000.0,607390000.0,1145227.0,1886731088.0
1618210500,1618210500.0,60.0,607390000.0,607430000.0,607485000.0,606685000.0,607000000.0,1973716.0,3251766404.0
1618210560,1618210560.0,60.0,607000000.0,607105000.0,608400000.0,607105000.0,608400000.0,1560306.0,2566180883.0
1618210620,1618210620.0,60.0,608400000.0,608400000.0,608900000.0,608400000.0,608895000.0,2387340.0,3922082317.0
1618210680,1618210680.0,60.0,608895000.0,608900000.0,609390000.0,608895000.0,609230000.0,2051375.0,3368090122.0
1618210740,1618210740.0,60.0,609230000.0,609230000.0,609230000.0,608705000.0,609045000.0,460212.0,755680336.0
1618210800,1618210800.0,60.0,609045000.0,609040000.0,609965000.0,609040000.0,609710000.0,1938460.0,3180083132.0
1618210860,1618210860.0,60.0,609710000.0,609710000.0,610440000.0,609710000.0,610155000.0,1659225.0,2719893385.0
1618210920,1618210920.0,60.0,610155000.0,610155000.0,610155000.0,608305000.0,608395000.0,751034.0,1232544579.0
1618210980,1618210980.0,60.0,608395000.0,608395000.0,608805000.0,608215000.0,608495000.0,2186532.0,3592334862.0
1618211040,1618211040.0,60.0,608495000.0,608495000.0,608535000.0,608000000.0,608110000.0,1524245.0,2505196633.0
1618211100,1618211100.0,60.0,608110000.0,608105000.0,608760000.0,608105000.0,608755000.0,414827.0,681839110.0
1618211160,1618211160.0,60.0,608755000.0,608760000.0,608760000.0,607865000.0,608395000.0,940315.0,1545364167.0
1618211220,1618211220.0,60.0,608395000.0,608425000.0,608430000.0,608420000.0,608420000.0,124261.0,204233807.0
1618211280,1618211280.0,60.0,608420000.0,608345000.0,608345000.0,608000000.0,608185000.0,1190256.0,1957512125.0
1618211340,1618211340.0,60.0,608185000.0,608220000.0,608420000.0,608220000.0,608420000.0,1192946.0,1960897662.0
1618211400,1618211400.0,60.0,608420000.0,608430000.0,608495000.0,608425000.0,608495000.0,750026.0,1232678169.0
1618211460,1618211460.0,60.0,608495000.0,608495000.0,609125000.0,608490000.0,609125000.0,816116.0,1340671629.0
1618211520,1618211520.0,60.0,609125000.0,609125000.0,609200000.0,609120000.0,609200000.0,9751.0,16007600.0
